CMDLINE /usr/bin/python3 pipeline.py
MEM 150.261719 1625036751.5281
MEM 150.261719 1625036751.6285
MEM 150.261719 1625036751.7288
MEM 150.519531 1625036751.8291
MEM 150.519531 1625036751.9294
MEM 150.519531 1625036752.0297
MEM 150.519531 1625036752.1300
MEM 150.519531 1625036752.2303
MEM 150.519531 1625036752.3307
MEM 150.777344 1625036752.4312
MEM 150.777344 1625036752.5324
MEM 150.777344 1625036752.6337
MEM 150.777344 1625036752.7340
MEM 150.953125 1625036752.8344
MEM 150.953125 1625036752.9346
MEM 150.953125 1625036753.0356
MEM 150.953125 1625036753.1360
MEM 150.953125 1625036753.2363
MEM 151.207031 1625036753.3366
MEM 151.207031 1625036753.4371
MEM 151.207031 1625036753.5374
MEM 151.207031 1625036753.6381
MEM 151.207031 1625036753.7384
MEM 151.464844 1625036753.8387
MEM 151.464844 1625036753.9392
MEM 151.464844 1625036754.0395
MEM 151.464844 1625036754.1398
MEM 151.464844 1625036754.2401
MEM 151.722656 1625036754.3405
MEM 151.722656 1625036754.4408
MEM 151.722656 1625036754.5410
MEM 151.878906 1625036754.6413
MEM 151.878906 1625036754.7416
MEM 151.878906 1625036754.8419
MEM 151.878906 1625036754.9423
MEM 151.878906 1625036755.0425
MEM 152.132812 1625036755.1429
MEM 152.132812 1625036755.2432
MEM 152.132812 1625036755.3435
MEM 152.132812 1625036755.4438
MEM 152.132812 1625036755.5441
MEM 152.132812 1625036755.6444
MEM 152.390625 1625036755.7447
MEM 152.390625 1625036755.8450
MEM 152.390625 1625036755.9453
MEM 152.390625 1625036756.0456
MEM 152.390625 1625036756.1459
MEM 152.648438 1625036756.2462
MEM 152.648438 1625036756.3465
MEM 152.648438 1625036756.4467
MEM 152.648438 1625036756.5470
MEM 152.648438 1625036756.6473
MEM 152.648438 1625036756.7476
MEM 152.906250 1625036756.8479
MEM 152.964844 1625036756.9481
MEM 152.964844 1625036757.0484
MEM 152.964844 1625036757.1487
MEM 152.964844 1625036757.2490
MEM 152.964844 1625036757.3493
MEM 153.218750 1625036757.4498
MEM 153.218750 1625036757.5508
MEM 153.218750 1625036757.6511
MEM 153.218750 1625036757.7515
MEM 153.218750 1625036757.8524
MEM 153.218750 1625036757.9527
MEM 143.402344 1625036758.0530
MEM 143.402344 1625036758.1533
MEM 143.402344 1625036758.2536
MEM 143.402344 1625036758.3539
MEM 143.402344 1625036758.4542
MEM 143.402344 1625036758.5545
MEM 143.402344 1625036758.6548
MEM 143.402344 1625036758.7550
MEM 143.402344 1625036758.8554
MEM 143.402344 1625036758.9557
MEM 143.402344 1625036759.0559
MEM 143.402344 1625036759.1563
MEM 143.402344 1625036759.2566
MEM 143.402344 1625036759.3569
MEM 143.402344 1625036759.4571
MEM 143.402344 1625036759.5577
MEM 143.402344 1625036759.6581
MEM 143.402344 1625036759.7585
MEM 143.402344 1625036759.8588
MEM 143.402344 1625036759.9591
MEM 143.402344 1625036760.0594
MEM 143.402344 1625036760.1597
MEM 143.402344 1625036760.2601
MEM 143.402344 1625036760.3604
MEM 143.402344 1625036760.4607
MEM 143.402344 1625036760.5610
MEM 143.402344 1625036760.6614
MEM 143.402344 1625036760.7616
MEM 143.402344 1625036760.8619
MEM 143.402344 1625036760.9623
MEM 143.402344 1625036761.0627
MEM 143.402344 1625036761.1630
MEM 143.402344 1625036761.2633
MEM 143.402344 1625036761.3636
MEM 143.402344 1625036761.4639
MEM 143.402344 1625036761.5642
MEM 143.402344 1625036761.6645
MEM 143.402344 1625036761.7648
MEM 143.402344 1625036761.8651
MEM 143.402344 1625036761.9654
MEM 143.402344 1625036762.0657
MEM 143.402344 1625036762.1660
MEM 143.402344 1625036762.2662
MEM 143.402344 1625036762.3665
MEM 143.402344 1625036762.4668
MEM 143.402344 1625036762.5671
MEM 143.402344 1625036762.6673
MEM 143.402344 1625036762.7676
MEM 143.402344 1625036762.8679
MEM 143.402344 1625036762.9683
MEM 143.402344 1625036763.0692
MEM 143.402344 1625036763.1700
MEM 143.402344 1625036763.2703
MEM 143.402344 1625036763.3707
MEM 143.402344 1625036763.4710
MEM 143.402344 1625036763.5713
MEM 143.402344 1625036763.6716
MEM 143.402344 1625036763.7720
MEM 143.402344 1625036763.8723
MEM 143.402344 1625036763.9727
MEM 143.402344 1625036764.0730
MEM 143.402344 1625036764.1733
MEM 143.402344 1625036764.2736
MEM 143.402344 1625036764.3739
MEM 143.402344 1625036764.4742
MEM 143.402344 1625036764.5746
MEM 143.402344 1625036764.6749
MEM 143.402344 1625036764.7753
MEM 143.402344 1625036764.8756
MEM 143.402344 1625036764.9760
MEM 143.402344 1625036765.0763
MEM 143.402344 1625036765.1766
MEM 143.402344 1625036765.2769
MEM 143.402344 1625036765.3771
MEM 143.402344 1625036765.4775
MEM 143.402344 1625036765.5778
MEM 143.402344 1625036765.6781
MEM 143.402344 1625036765.7783
MEM 143.402344 1625036765.8786
MEM 143.402344 1625036765.9789
MEM 143.402344 1625036766.0792
MEM 143.402344 1625036766.1795
MEM 143.402344 1625036766.2798
MEM 143.402344 1625036766.3801
MEM 143.402344 1625036766.4803
MEM 143.402344 1625036766.5806
MEM 143.402344 1625036766.6809
MEM 143.402344 1625036766.7811
MEM 143.402344 1625036766.8815
MEM 143.402344 1625036766.9818
MEM 143.402344 1625036767.0821
MEM 143.402344 1625036767.1824
MEM 143.402344 1625036767.2827
MEM 143.402344 1625036767.3830
MEM 143.402344 1625036767.4833
MEM 143.402344 1625036767.5836
MEM 143.402344 1625036767.6839
MEM 143.402344 1625036767.7842
MEM 143.402344 1625036767.8845
MEM 143.402344 1625036767.9848
MEM 143.402344 1625036768.0852
MEM 143.402344 1625036768.1854
MEM 143.402344 1625036768.2858
MEM 143.402344 1625036768.3860
MEM 143.402344 1625036768.4863
MEM 143.402344 1625036768.5866
MEM 143.402344 1625036768.6870
MEM 143.402344 1625036768.7883
MEM 143.402344 1625036768.8894
MEM 143.402344 1625036768.9898
MEM 143.402344 1625036769.0901
MEM 143.402344 1625036769.1908
MEM 143.402344 1625036769.2911
MEM 143.402344 1625036769.3914
MEM 143.402344 1625036769.4918
MEM 143.402344 1625036769.5920
MEM 143.402344 1625036769.6923
MEM 143.402344 1625036769.7927
MEM 143.402344 1625036769.8936
MEM 143.402344 1625036769.9940
MEM 143.402344 1625036770.0944
MEM 143.402344 1625036770.1947
MEM 143.402344 1625036770.2950
MEM 143.402344 1625036770.3953
MEM 143.402344 1625036770.4957
MEM 143.402344 1625036770.5961
MEM 143.402344 1625036770.6963
MEM 143.402344 1625036770.7966
MEM 143.402344 1625036770.8970
MEM 143.402344 1625036770.9973
MEM 143.402344 1625036771.0976
MEM 143.402344 1625036771.1978
MEM 143.656250 1625036771.2981
MEM 143.656250 1625036771.3985
MEM 143.656250 1625036771.4987
MEM 143.656250 1625036771.5992
MEM 143.656250 1625036771.6996
MEM 143.914062 1625036771.7999
MEM 143.914062 1625036771.9003
MEM 143.914062 1625036772.0006
MEM 143.914062 1625036772.1009
MEM 143.914062 1625036772.2013
MEM 144.171875 1625036772.3015
MEM 144.171875 1625036772.4018
MEM 144.171875 1625036772.5021
MEM 144.171875 1625036772.6024
MEM 144.429688 1625036772.7027
MEM 144.429688 1625036772.8029
MEM 144.429688 1625036772.9032
MEM 144.429688 1625036773.0035
MEM 144.687500 1625036773.1038
MEM 144.687500 1625036773.2040
MEM 144.687500 1625036773.3043
MEM 144.687500 1625036773.4046
MEM 144.687500 1625036773.5048
MEM 144.945312 1625036773.6051
MEM 144.945312 1625036773.7054
MEM 144.945312 1625036773.8059
MEM 144.945312 1625036773.9064
MEM 145.203125 1625036774.0075
MEM 145.203125 1625036774.1078
MEM 145.203125 1625036774.2082
MEM 145.203125 1625036774.3086
MEM 145.203125 1625036774.4094
MEM 145.460938 1625036774.5097
MEM 145.460938 1625036774.6101
MEM 145.460938 1625036774.7106
MEM 145.460938 1625036774.8113
MEM 145.460938 1625036774.9116
MEM 145.460938 1625036775.0120
MEM 145.460938 1625036775.1123
MEM 145.460938 1625036775.2127
MEM 145.460938 1625036775.3130
MEM 145.460938 1625036775.4132
MEM 145.460938 1625036775.5136
MEM 145.460938 1625036775.6141
MEM 145.460938 1625036775.7144
MEM 145.460938 1625036775.8147
MEM 145.460938 1625036775.9150
MEM 145.460938 1625036776.0153
MEM 145.460938 1625036776.1156
MEM 145.460938 1625036776.2158
MEM 145.460938 1625036776.3161
MEM 145.460938 1625036776.4164
MEM 145.460938 1625036776.5167
MEM 145.460938 1625036776.6170
MEM 145.460938 1625036776.7173
MEM 145.460938 1625036776.8176
MEM 145.460938 1625036776.9180
MEM 145.460938 1625036777.0183
MEM 145.460938 1625036777.1186
MEM 145.460938 1625036777.2188
MEM 145.460938 1625036777.3191
MEM 145.460938 1625036777.4194
MEM 145.460938 1625036777.5197
MEM 145.460938 1625036777.6200
MEM 145.460938 1625036777.7204
MEM 145.460938 1625036777.8208
MEM 145.460938 1625036777.9212
MEM 145.460938 1625036778.0216
MEM 145.460938 1625036778.1219
MEM 145.460938 1625036778.2222
MEM 145.460938 1625036778.3225
MEM 145.460938 1625036778.4228
MEM 145.460938 1625036778.5230
MEM 145.460938 1625036778.6233
MEM 145.460938 1625036778.7236
MEM 145.460938 1625036778.8239
MEM 145.460938 1625036778.9242
MEM 145.460938 1625036779.0248
MEM 145.460938 1625036779.1256
MEM 145.460938 1625036779.2261
MEM 145.460938 1625036779.3265
MEM 145.460938 1625036779.4268
MEM 145.460938 1625036779.5272
MEM 145.460938 1625036779.6275
MEM 145.460938 1625036779.7281
MEM 145.460938 1625036779.8285
MEM 145.460938 1625036779.9288
MEM 145.460938 1625036780.0291
MEM 145.460938 1625036780.1294
MEM 145.460938 1625036780.2297
MEM 145.460938 1625036780.3302
MEM 145.460938 1625036780.4306
MEM 145.460938 1625036780.5309
MEM 145.460938 1625036780.6311
MEM 145.460938 1625036780.7317
MEM 145.460938 1625036780.8321
MEM 145.460938 1625036780.9324
MEM 145.460938 1625036781.0327
MEM 145.460938 1625036781.1332
MEM 145.460938 1625036781.2335
MEM 145.460938 1625036781.3338
MEM 145.460938 1625036781.4341
MEM 145.460938 1625036781.5344
MEM 145.460938 1625036781.6348
MEM 145.460938 1625036781.7351
MEM 145.460938 1625036781.8353
MEM 145.460938 1625036781.9356
MEM 145.460938 1625036782.0359
MEM 145.460938 1625036782.1361
MEM 145.460938 1625036782.2366
MEM 145.460938 1625036782.3369
MEM 145.460938 1625036782.4371
MEM 145.460938 1625036782.5375
MEM 145.460938 1625036782.6378
MEM 145.460938 1625036782.7381
MEM 145.460938 1625036782.8383
MEM 145.460938 1625036782.9386
MEM 145.460938 1625036783.0389
MEM 145.460938 1625036783.1392
MEM 145.460938 1625036783.2395
MEM 145.460938 1625036783.3398
MEM 145.460938 1625036783.4401
MEM 145.460938 1625036783.5403
MEM 145.460938 1625036783.6407
MEM 145.460938 1625036783.7410
MEM 145.460938 1625036783.8412
MEM 145.460938 1625036783.9415
MEM 145.460938 1625036784.0417
MEM 145.460938 1625036784.1420
MEM 145.460938 1625036784.2422
MEM 145.460938 1625036784.3425
MEM 145.460938 1625036784.4428
MEM 145.460938 1625036784.5431
MEM 145.460938 1625036784.6442
MEM 145.460938 1625036784.7447
MEM 145.460938 1625036784.8452
MEM 145.460938 1625036784.9456
MEM 145.460938 1625036785.0462
MEM 145.460938 1625036785.1466
MEM 145.460938 1625036785.2470
MEM 145.460938 1625036785.3476
MEM 145.460938 1625036785.4483
MEM 145.460938 1625036785.5486
MEM 145.460938 1625036785.6489
MEM 145.460938 1625036785.7493
MEM 145.460938 1625036785.8499
MEM 145.460938 1625036785.9503
MEM 145.460938 1625036786.0506
MEM 145.460938 1625036786.1511
MEM 145.460938 1625036786.2514
MEM 145.460938 1625036786.3517
MEM 145.460938 1625036786.4520
MEM 145.460938 1625036786.5523
MEM 145.460938 1625036786.6526
MEM 145.460938 1625036786.7529
MEM 145.460938 1625036786.8531
MEM 145.460938 1625036786.9534
MEM 145.460938 1625036787.0537
MEM 145.460938 1625036787.1539
MEM 145.460938 1625036787.2542
MEM 145.460938 1625036787.3545
MEM 145.460938 1625036787.4548
MEM 145.460938 1625036787.5551
MEM 145.460938 1625036787.6554
MEM 145.460938 1625036787.7557
MEM 145.460938 1625036787.8559
MEM 145.460938 1625036787.9562
MEM 145.460938 1625036788.0565
MEM 145.460938 1625036788.1569
MEM 145.460938 1625036788.2572
MEM 145.460938 1625036788.3576
MEM 145.460938 1625036788.4580
MEM 145.460938 1625036788.5585
MEM 145.460938 1625036788.6588
MEM 145.460938 1625036788.7591
MEM 145.460938 1625036788.8594
MEM 145.460938 1625036788.9597
MEM 145.460938 1625036789.0599
MEM 145.460938 1625036789.1602
MEM 145.460938 1625036789.2605
MEM 145.460938 1625036789.3608
MEM 145.460938 1625036789.4612
MEM 145.460938 1625036789.5615
MEM 145.460938 1625036789.6621
MEM 145.460938 1625036789.7630
MEM 145.460938 1625036789.8634
MEM 145.460938 1625036789.9638
MEM 145.460938 1625036790.0641
MEM 145.460938 1625036790.1644
MEM 145.460938 1625036790.2648
MEM 145.460938 1625036790.3651
MEM 145.460938 1625036790.4655
MEM 145.460938 1625036790.5658
MEM 145.460938 1625036790.6661
MEM 145.460938 1625036790.7668
MEM 145.460938 1625036790.8671
MEM 145.460938 1625036790.9674
MEM 145.460938 1625036791.0677
MEM 145.460938 1625036791.1685
MEM 145.460938 1625036791.2688
MEM 145.460938 1625036791.3692
MEM 145.460938 1625036791.4695
MEM 145.460938 1625036791.5698
MEM 145.460938 1625036791.6701
MEM 145.460938 1625036791.7704
MEM 145.460938 1625036791.8707
MEM 145.460938 1625036791.9710
MEM 145.460938 1625036792.0713
MEM 145.460938 1625036792.1715
MEM 145.460938 1625036792.2718
MEM 145.460938 1625036792.3721
MEM 145.460938 1625036792.4724
MEM 145.460938 1625036792.5727
MEM 145.460938 1625036792.6730
MEM 145.460938 1625036792.7735
MEM 145.460938 1625036792.8738
MEM 145.460938 1625036792.9744
MEM 145.460938 1625036793.0747
MEM 145.460938 1625036793.1749
MEM 145.460938 1625036793.2752
MEM 145.460938 1625036793.3755
MEM 145.460938 1625036793.4758
MEM 145.460938 1625036793.5761
MEM 145.460938 1625036793.6764
MEM 145.460938 1625036793.7767
MEM 145.460938 1625036793.8770
MEM 145.460938 1625036793.9772
MEM 145.460938 1625036794.0776
MEM 145.460938 1625036794.1778
MEM 145.460938 1625036794.2781
MEM 145.460938 1625036794.3784
MEM 145.460938 1625036794.4787
MEM 145.460938 1625036794.5789
MEM 145.460938 1625036794.6792
MEM 145.460938 1625036794.7795
MEM 145.460938 1625036794.8797
MEM 145.460938 1625036794.9800
MEM 145.460938 1625036795.0804
MEM 145.460938 1625036795.1810
MEM 145.460938 1625036795.2821
MEM 145.460938 1625036795.3824
MEM 145.460938 1625036795.4827
MEM 145.460938 1625036795.5831
MEM 145.460938 1625036795.6834
MEM 145.460938 1625036795.7838
MEM 145.460938 1625036795.8841
MEM 145.460938 1625036795.9844
MEM 145.460938 1625036796.0848
MEM 145.460938 1625036796.1851
MEM 145.460938 1625036796.2854
MEM 145.460938 1625036796.3857
MEM 145.460938 1625036796.4860
MEM 145.460938 1625036796.5864
MEM 145.460938 1625036796.6867
MEM 145.460938 1625036796.7871
MEM 145.460938 1625036796.8874
MEM 145.460938 1625036796.9877
MEM 145.460938 1625036797.0880
MEM 145.460938 1625036797.1883
MEM 145.460938 1625036797.2886
MEM 145.460938 1625036797.3890
MEM 145.460938 1625036797.4893
MEM 145.460938 1625036797.5896
MEM 145.460938 1625036797.6899
MEM 145.460938 1625036797.7901
MEM 145.460938 1625036797.8904
MEM 145.460938 1625036797.9907
MEM 145.460938 1625036798.0910
MEM 145.460938 1625036798.1913
MEM 145.460938 1625036798.2916
MEM 145.460938 1625036798.3918
MEM 145.460938 1625036798.4921
MEM 145.460938 1625036798.5924
MEM 145.460938 1625036798.6927
MEM 145.460938 1625036798.7930
MEM 145.460938 1625036798.8932
MEM 145.460938 1625036798.9935
MEM 145.460938 1625036799.0938
MEM 145.460938 1625036799.1941
MEM 145.460938 1625036799.2944
MEM 145.460938 1625036799.3947
MEM 145.460938 1625036799.4950
MEM 145.460938 1625036799.5953
MEM 145.460938 1625036799.6956
MEM 145.460938 1625036799.7959
MEM 145.460938 1625036799.8962
MEM 145.460938 1625036799.9966
MEM 145.460938 1625036800.0968
MEM 145.460938 1625036800.1971
MEM 145.460938 1625036800.2974
MEM 145.460938 1625036800.3977
MEM 145.460938 1625036800.4980
MEM 145.460938 1625036800.5983
MEM 145.460938 1625036800.6986
MEM 145.460938 1625036800.7989
MEM 145.460938 1625036800.8996
MEM 145.460938 1625036801.0010
MEM 145.460938 1625036801.1020
MEM 145.460938 1625036801.2024
MEM 145.460938 1625036801.3029
MEM 145.460938 1625036801.4032
MEM 145.460938 1625036801.5037
MEM 145.460938 1625036801.6040
MEM 145.460938 1625036801.7043
MEM 145.460938 1625036801.8046
MEM 145.460938 1625036801.9050
MEM 145.460938 1625036802.0053
MEM 145.460938 1625036802.1056
MEM 145.460938 1625036802.2059
MEM 145.460938 1625036802.3062
MEM 145.460938 1625036802.4065
MEM 145.460938 1625036802.5068
MEM 145.460938 1625036802.6071
MEM 145.460938 1625036802.7074
MEM 145.460938 1625036802.8077
MEM 145.460938 1625036802.9080
MEM 145.460938 1625036803.0083
MEM 145.460938 1625036803.1086
MEM 145.460938 1625036803.2089
MEM 145.460938 1625036803.3091
MEM 145.460938 1625036803.4094
MEM 145.460938 1625036803.5098
MEM 145.460938 1625036803.6101
MEM 145.460938 1625036803.7104
MEM 145.460938 1625036803.8108
MEM 145.460938 1625036803.9111
MEM 145.460938 1625036804.0114
MEM 145.460938 1625036804.1117
MEM 145.460938 1625036804.2120
MEM 145.460938 1625036804.3122
MEM 145.460938 1625036804.4125
MEM 145.460938 1625036804.5128
MEM 145.460938 1625036804.6131
MEM 145.460938 1625036804.7134
MEM 145.460938 1625036804.8137
MEM 145.460938 1625036804.9140
MEM 145.460938 1625036805.0143
MEM 145.460938 1625036805.1146
MEM 145.460938 1625036805.2149
MEM 145.460938 1625036805.3152
MEM 145.460938 1625036805.4155
MEM 145.460938 1625036805.5158
MEM 145.460938 1625036805.6160
MEM 145.460938 1625036805.7163
MEM 145.460938 1625036805.8166
MEM 145.460938 1625036805.9169
MEM 145.460938 1625036806.0172
MEM 145.460938 1625036806.1175
MEM 145.460938 1625036806.2180
MEM 145.460938 1625036806.3191
MEM 145.460938 1625036806.4196
MEM 145.460938 1625036806.5200
MEM 145.460938 1625036806.6203
MEM 145.460938 1625036806.7206
MEM 145.460938 1625036806.8210
MEM 145.460938 1625036806.9214
MEM 145.460938 1625036807.0220
MEM 145.460938 1625036807.1224
MEM 145.460938 1625036807.2227
MEM 145.460938 1625036807.3231
MEM 145.460938 1625036807.4234
MEM 145.460938 1625036807.5238
MEM 145.460938 1625036807.6240
MEM 145.460938 1625036807.7244
MEM 145.460938 1625036807.8247
MEM 145.460938 1625036807.9251
MEM 145.460938 1625036808.0260
MEM 145.460938 1625036808.1263
MEM 145.460938 1625036808.2266
MEM 145.460938 1625036808.3269
MEM 145.460938 1625036808.4271
MEM 145.460938 1625036808.5274
MEM 145.460938 1625036808.6277
MEM 145.460938 1625036808.7283
MEM 145.460938 1625036808.8286
MEM 145.460938 1625036808.9292
MEM 145.460938 1625036809.0295
MEM 145.460938 1625036809.1298
MEM 145.460938 1625036809.2301
MEM 145.460938 1625036809.3304
MEM 145.460938 1625036809.4307
MEM 145.460938 1625036809.5310
MEM 145.460938 1625036809.6316
MEM 145.460938 1625036809.7319
MEM 145.460938 1625036809.8322
MEM 145.460938 1625036809.9325
MEM 145.460938 1625036810.0328
MEM 145.460938 1625036810.1331
MEM 145.460938 1625036810.2334
MEM 145.460938 1625036810.3336
MEM 145.460938 1625036810.4339
MEM 145.460938 1625036810.5342
MEM 145.460938 1625036810.6345
MEM 145.460938 1625036810.7348
MEM 145.460938 1625036810.8351
MEM 145.460938 1625036810.9353
MEM 145.460938 1625036811.0356
MEM 145.460938 1625036811.1358
MEM 145.460938 1625036811.2362
MEM 145.460938 1625036811.3366
MEM 145.460938 1625036811.4377
MEM 145.460938 1625036811.5382
MEM 145.460938 1625036811.6386
MEM 145.460938 1625036811.7397
MEM 145.460938 1625036811.8402
MEM 145.460938 1625036811.9405
MEM 145.460938 1625036812.0408
MEM 145.460938 1625036812.1412
MEM 145.460938 1625036812.2416
MEM 145.460938 1625036812.3419
MEM 145.460938 1625036812.4422
MEM 145.460938 1625036812.5424
MEM 145.460938 1625036812.6431
MEM 145.460938 1625036812.7434
MEM 145.460938 1625036812.8437
MEM 145.460938 1625036812.9440
MEM 145.460938 1625036813.0444
MEM 145.460938 1625036813.1446
MEM 145.460938 1625036813.2449
MEM 145.460938 1625036813.3451
MEM 145.460938 1625036813.4455
MEM 145.460938 1625036813.5457
MEM 145.460938 1625036813.6460
MEM 145.460938 1625036813.7463
MEM 145.460938 1625036813.8466
MEM 145.460938 1625036813.9469
MEM 145.460938 1625036814.0472
MEM 145.460938 1625036814.1475
MEM 145.460938 1625036814.2478
MEM 145.460938 1625036814.3481
MEM 145.460938 1625036814.4484
MEM 145.460938 1625036814.5487
MEM 145.460938 1625036814.6490
MEM 145.460938 1625036814.7493
MEM 145.460938 1625036814.8496
MEM 145.460938 1625036814.9499
MEM 145.460938 1625036815.0502
MEM 145.460938 1625036815.1505
MEM 145.460938 1625036815.2507
MEM 145.460938 1625036815.3510
MEM 145.460938 1625036815.4513
MEM 145.460938 1625036815.5514
MEM 145.460938 1625036815.6517
MEM 145.460938 1625036815.7520
MEM 145.460938 1625036815.8523
MEM 145.460938 1625036815.9526
MEM 145.460938 1625036816.0529
MEM 145.460938 1625036816.1531
MEM 145.460938 1625036816.2534
MEM 145.460938 1625036816.3536
MEM 145.460938 1625036816.4540
MEM 145.460938 1625036816.5542
MEM 145.460938 1625036816.6544
MEM 145.460938 1625036816.7548
MEM 145.460938 1625036816.8552
MEM 145.460938 1625036816.9558
MEM 145.460938 1625036817.0566
MEM 145.460938 1625036817.1576
MEM 145.460938 1625036817.2579
MEM 145.460938 1625036817.3585
MEM 145.460938 1625036817.4590
MEM 145.460938 1625036817.5594
MEM 145.460938 1625036817.6602
MEM 145.460938 1625036817.7605
MEM 145.460938 1625036817.8610
MEM 145.460938 1625036817.9613
MEM 145.460938 1625036818.0617
MEM 145.460938 1625036818.1620
MEM 145.460938 1625036818.2625
MEM 145.460938 1625036818.3628
MEM 145.460938 1625036818.4631
MEM 145.460938 1625036818.5635
MEM 145.460938 1625036818.6638
MEM 145.460938 1625036818.7641
MEM 145.460938 1625036818.8644
MEM 145.460938 1625036818.9647
MEM 145.460938 1625036819.0650
MEM 145.460938 1625036819.1652
MEM 145.460938 1625036819.2655
MEM 145.460938 1625036819.3658
MEM 145.460938 1625036819.4661
MEM 145.460938 1625036819.5664
MEM 145.460938 1625036819.6667
MEM 145.460938 1625036819.7670
MEM 145.460938 1625036819.8676
MEM 145.460938 1625036819.9680
MEM 145.460938 1625036820.0683
MEM 145.460938 1625036820.1686
MEM 145.460938 1625036820.2690
MEM 145.460938 1625036820.3693
MEM 145.460938 1625036820.4695
MEM 145.460938 1625036820.5698
MEM 145.460938 1625036820.6700
MEM 145.460938 1625036820.7703
MEM 145.460938 1625036820.8706
MEM 145.460938 1625036820.9709
MEM 145.460938 1625036821.0712
MEM 145.460938 1625036821.1715
MEM 145.460938 1625036821.2718
MEM 145.460938 1625036821.3721
MEM 145.460938 1625036821.4723
MEM 145.460938 1625036821.5726
MEM 145.460938 1625036821.6729
MEM 145.460938 1625036821.7731
MEM 145.460938 1625036821.8734
MEM 145.460938 1625036821.9747
MEM 145.460938 1625036822.0756
MEM 145.460938 1625036822.1769
MEM 145.460938 1625036822.2775
MEM 145.460938 1625036822.3779
MEM 145.460938 1625036822.4782
MEM 145.460938 1625036822.5785
MEM 145.460938 1625036822.6788
MEM 145.460938 1625036822.7791
MEM 145.460938 1625036822.8796
MEM 145.460938 1625036822.9799
MEM 145.460938 1625036823.0802
MEM 145.460938 1625036823.1805
MEM 145.460938 1625036823.2808
MEM 145.460938 1625036823.3811
MEM 145.460938 1625036823.4815
MEM 145.460938 1625036823.5818
MEM 145.460938 1625036823.6821
MEM 145.460938 1625036823.7823
MEM 145.460938 1625036823.8826
MEM 145.460938 1625036823.9828
MEM 145.460938 1625036824.0831
MEM 145.460938 1625036824.1836
MEM 145.460938 1625036824.2839
MEM 145.460938 1625036824.3842
MEM 145.460938 1625036824.4845
MEM 145.460938 1625036824.5848
MEM 145.460938 1625036824.6851
MEM 145.460938 1625036824.7853
MEM 145.460938 1625036824.8857
MEM 145.460938 1625036824.9860
MEM 145.718750 1625036825.0863
MEM 145.718750 1625036825.1866
MEM 145.718750 1625036825.2869
MEM 145.718750 1625036825.3872
MEM 145.718750 1625036825.4875
MEM 145.718750 1625036825.5877
MEM 145.718750 1625036825.6880
MEM 145.718750 1625036825.7883
MEM 145.718750 1625036825.8886
MEM 145.718750 1625036825.9889
MEM 145.718750 1625036826.0891
MEM 145.718750 1625036826.1894
MEM 145.718750 1625036826.2897
MEM 145.718750 1625036826.3899
MEM 145.718750 1625036826.4902
MEM 145.718750 1625036826.5905
MEM 145.718750 1625036826.6908
MEM 145.718750 1625036826.7912
MEM 145.718750 1625036826.8915
MEM 145.718750 1625036826.9917
MEM 145.718750 1625036827.0921
MEM 145.718750 1625036827.1924
MEM 145.718750 1625036827.2930
MEM 145.718750 1625036827.3937
MEM 145.718750 1625036827.4941
MEM 145.718750 1625036827.5945
MEM 145.718750 1625036827.6948
MEM 145.718750 1625036827.7951
MEM 145.718750 1625036827.8954
MEM 145.718750 1625036827.9959
MEM 145.718750 1625036828.0963
MEM 145.718750 1625036828.1967
MEM 145.718750 1625036828.2970
MEM 145.718750 1625036828.3973
MEM 145.718750 1625036828.4976
MEM 145.718750 1625036828.5979
MEM 145.718750 1625036828.6983
MEM 145.718750 1625036828.7985
MEM 145.718750 1625036828.8989
MEM 145.718750 1625036828.9992
MEM 145.718750 1625036829.0997
MEM 145.976562 1625036829.2001
MEM 145.976562 1625036829.3004
MEM 145.976562 1625036829.4008
MEM 145.976562 1625036829.5011
MEM 146.234375 1625036829.6014
MEM 146.234375 1625036829.7017
MEM 146.234375 1625036829.8020
MEM 146.234375 1625036829.9023
MEM 146.488281 1625036830.0026
MEM 146.488281 1625036830.1029
MEM 146.488281 1625036830.2032
MEM 146.488281 1625036830.3035
MEM 146.746094 1625036830.4038
MEM 146.746094 1625036830.5041
MEM 146.746094 1625036830.6044
MEM 146.746094 1625036830.7047
MEM 147.003906 1625036830.8050
MEM 147.003906 1625036830.9054
MEM 147.003906 1625036831.0056
MEM 147.226562 1625036831.1059
MEM 147.226562 1625036831.2062
MEM 147.226562 1625036831.3065
MEM 147.226562 1625036831.4068
MEM 147.480469 1625036831.5070
MEM 147.480469 1625036831.6074
MEM 147.480469 1625036831.7077
MEM 147.480469 1625036831.8080
MEM 147.738281 1625036831.9084
MEM 147.738281 1625036832.0086
MEM 147.738281 1625036832.1089
MEM 147.738281 1625036832.2091
MEM 147.996094 1625036832.3094
MEM 147.996094 1625036832.4096
MEM 147.996094 1625036832.5098
MEM 148.261719 1625036832.6101
MEM 148.261719 1625036832.7104
MEM 148.261719 1625036832.8107
MEM 148.261719 1625036832.9110
MEM 148.515625 1625036833.0114
MEM 148.515625 1625036833.1119
MEM 148.515625 1625036833.2125
MEM 148.515625 1625036833.3129
MEM 144.171875 1625036833.4131
MEM 144.171875 1625036833.5139
MEM 144.171875 1625036833.6143
MEM 144.171875 1625036833.7146
MEM 144.171875 1625036833.8149
MEM 144.171875 1625036833.9152
